Country Name,Year,Foreign Investment,GNI per Capita,Unemployment Rate,Labor Force participation rate,Economic Index
Azerbaijan,2022,0.29202443992540045,1.972649614189728e-07,0.1491133799032778,0.575603077089376,0.1145004820622404
Russian Federation,2017,0.3236995877431146,3.2221137073879407e-07,0.13804406233207953,0.5486695371754914,0.11449521484867921
Estonia,2018,0.29753673993221186,7.518265317238528e-07,0.1427189682966147,0.5662348892932422,0.11445723410581254
United Kingdom,2001,0.35010214547674834,1.0364465758764542e-06,0.12348199892530895,0.5206190210243752,0.11443813719077603
Russian Federation,2018,0.30473914911197786,3.5872865942252406e-07,0.12818377216550242,0.5479669230907812,0.11443072446058326
Russian Federation,2016,0.327517510837273,3.408280277148133e-07,0.14752821063944116,0.5556776622768299,0.11438181182521892
Israel,2012,0.3049620513195191,1.178935604269832e-06,0.17898979043524985,0.5979786333255265,0.11429456317780938
Belarus,2014,0.2981006524568829,2.6707742507904486e-07,0.15588393336915637,0.5774767146486027,0.1141287550402901
Portugal,2002,0.296878879601215,4.1601068088719857e-07,0.11813541106931756,0.5395355540742607,0.11396812456645058
Portugal,2000,0.3033081751188959,4.3033118625336717e-07,0.09957012358946803,0.5175923757363935,0.11393548310686781
Russian Federation,2008,0.3680263647172212,3.3724790137327116e-07,0.1640247178936056,0.5490478678364888,0.11380743508424945
United Kingdom,2015,0.33978656148250275,1.5831318682299414e-06,0.14554003224073078,0.543318860684238,0.11353521340288583
United Kingdom,2003,0.3308472262888948,1.1492205556350321e-06,0.12646426652337453,0.5278613508206172,0.11336471409861584
Cyprus,2005,0.2974293792810303,8.531441071894958e-07,0.14457281031703384,0.5626137243951211,0.1133515473157741
Azerbaijan,2023,0.296557584236208,2.3270821220024015e-07,0.14873723804406233,0.5669375033779521,0.11329592784450486
Belarus,2013,0.29846897570023234,2.459546796639462e-07,0.15682428801719506,0.5739996757165763,0.11328209808723932
Russian Federation,2022,0.2581489973015321,4.528859822050828e-07,0.10120902740462116,0.5380942944133172,0.11319217957488353
Denmark,2009,0.29993129803021623,2.1530879818034528e-06,0.1695056421278882,0.5844127767668942,0.11297563327481372
Azerbaijan,2006,0.30061684008395595,6.301022361114194e-08,0.17517463729177862,0.5897094060208622,0.11296866925932411
Sweden,2017,0.31962201634819365,1.867751912382543e-06,0.17780763030628693,0.5828093753940945,0.11296348452833707
Sweden,2018,0.2956303135638782,1.966563399409106e-06,0.1683234819989253,0.5848091231736535,0.11286114287303317
Ireland,2023,0.16209211803357443,2.821497569769373e-06,0.11252015045674368,0.5956546021222547,0.11283751288524455
Kazakhstan,2001,0.2990162565250965,4.045542765942637e-08,0.2775389575497044,0.6920928891851476,0.1128124322073121
Germany,2015,0.35617029124058597,1.6350437001823026e-06,0.12122514777001613,0.5071792746860756,0.1128086720291206
Sweden,2022,0.3422854469044123,2.236504925561385e-06,0.19591617409994627,0.5887725872412487,0.1128009455711645
United Kingdom,2021,0.3011634282298767,1.6235872958893678e-06,0.12697474476088122,0.538292467616697,0.11238069918779878
Netherlands,2020,0.08429133990339255,1.7854090065270732e-06,0.0999462654486835,0.6192732448159689,0.11229542256829961
Denmark,2019,0.29266955430894165,2.250467418293399e-06,0.1321332616872649,0.5472643090060713,0.11229429012836459
Sweden,2019,0.3115452279918678,2.007376839702687e-06,0.1808973670069855,0.5863224458176445,0.11224054224973842
Belarus,2012,0.29771861658041726,2.316341742977775e-07,0.15706609349811929,0.568991298394797,0.11215701845446442
Moldova,2007,0.29682913656462423,4.58256171717396e-08,0.07047286405158516,0.48242564000936816,0.11207349176082762
Estonia,2017,0.29797961239093895,6.648294616243784e-07,0.1533315421816228,0.561658889869746,0.11146376319144935
Russian Federation,2011,0.3491362249066259,3.9023377122809506e-07,0.17385814078452444,0.5565784495649196,0.11145787936362725
Russian Federation,2007,0.34989382391315615,2.6492934927411955e-07,0.15857066093498118,0.5397337272776407,0.11122212812452216
Luxembourg,2021,0.3463463291621934,3.1308204856786155e-06,0.14699086512627618,0.5299151458374619,0.11122105446869933
Russian Federation,2015,0.3028866203242611,4.145786303505817e-07,0.14817302525523912,0.552759111463419,0.11120608656337727
Azerbaijan,2013,0.29882697802957986,2.609912102984232e-07,0.130843632455669,0.5373736645828454,0.11118883472399843
Sweden,2003,0.3020760535546144,1.1646150989036634e-06,0.14656098871574422,0.5507773794296215,0.11105146580578634
Denmark,2018,0.30471917826933487,2.181370979901636e-06,0.13516926383664696,0.5375538220404633,0.11094992015318672
Hungary,2022,0.2944093507651373,6.762858659173132e-07,0.09427727028479312,0.5018105824490603,0.11094793565230013
Sweden,2000,0.31819573651049565,1.1255917217808538e-06,0.14416980118216013,0.539157223413263,0.11081762089313103
Poland,2021,0.33228634270788304,6.197198697209472e-07,0.08511552928533046,0.4728953105013781,0.11078490037393271
Belarus,2011,0.3001531363674927,2.2160982054145945e-07,0.15910800644814616,0.5623615039544562,0.11066612394292155
Switzerland,2020,0.06473621511871461,2.920667069430091e-06,0.12673293927995702,0.647053524780658,0.11053919894554637
Sweden,2023,0.3183714823381223,2.1595322092182284e-06,0.20180010746910262,0.593780964563028,0.11023439941870192
Saudi Arabia,2021,0.3184777241724146,1.0035094135342664e-06,0.17520150456743688,0.5664871097339074,0.11010539520524233
Czechia,2016,0.30672006104467153,6.250900592332605e-07,0.10349274583557226,0.49999099212711895,0.10997196790780611
United Kingdom,2014,0.352786676717904,1.5902921209130258e-06,0.1682697474476088,0.541193002684346,0.10986411386519829
Estonia,2021,0.3035597240958573,9.344129751425028e-07,0.16329930145083288,0.5606139766155619,0.10981937464901911
Germany,2013,0.3607546267763136,1.6848074563297386e-06,0.1401397098334229,0.5082422036860216,0.10969680385187927
Sweden,2016,0.3111501461892726,1.9268239970179885e-06,0.18511552928533048,0.5770623524960815,0.10950534267307599
Netherlands,2023,0.0,2.233282811853997e-06,0.09234282643739924,0.6396670690183218,0.10946596515759047
Hungary,2021,0.32842760916211033,6.29386210843111e-07,0.10599140247178936,0.4890734501954709,0.10945948515405277
Azerbaijan,2012,0.3013909652107046,2.2626398478546425e-07,0.13675443310048363,0.531932909362783,0.10917490490552274
Luxembourg,2020,0.4382471669831841,2.8934581092343705e-06,0.17909725953788286,0.5050714324319455,0.10902099800618556
Austria,2007,0.3623522857800603,1.5877860324739463e-06,0.12920472864051585,0.4928207253139244,0.10895922180570397
Lithuania,2022,0.29863508999510097,8.524280819211874e-07,0.15730789897904351,0.5527050642261336,0.10894336826296908
Belarus,2010,0.2976513000178473,2.1444956785837515e-07,0.15972595378828586,0.5538760877006502,0.10859526400904154
Oman,2010,0.2975067446958933,8.001582373346719e-07,0.10303600214938205,0.49721656727980246,0.10858718757479208
Austria,2022,0.3100292091537727,1.9966364606780607e-06,0.13143471252015046,0.5191056983803842,0.10853811640565438
Ireland,2017,0.3645177625244471,1.9153675927250535e-06,0.1776732939279957,0.5378060424811285,0.10847928364686765
Austria,2019,0.284197809539354,1.8219262952108033e-06,0.11982804943578719,0.5193939503125732,0.1083338720924402
Denmark,2020,0.2975560314901293,2.239369026634619e-06,0.14876410531972056,0.5414992703622966,0.10830375584204147
Estonia,2007,0.29922369401805043,4.750827655226441e-07,0.12068780225685115,0.5124759039400436,0.10828022727982631
Germany,2012,0.35907017188517176,1.6611786224755605e-06,0.14164427727028478,0.502459149296485,0.10807082218306847
Ireland,2020,0.33015389091167324,2.3682535749301364e-06,0.14838796346050512,0.522852973498838,0.10790957522562136
Austria,2011,0.31835501987820525,1.8093958530154057e-06,0.1218968296614723,0.501576377754157,0.10777231630428397
Austria,2008,0.30235746005553543,1.7560519705264276e-06,0.11010209564750136,0.49705442556794643,0.10762709001562783
Germany,2011,0.3898443089163686,1.6865975195005097e-06,0.1576303062869425,0.5005674959914964,0.1075727121313074
Cyprus,2020,0.27136049543236984,9.709302638262327e-07,0.20566899516389037,0.6065180968166176,0.10730635533891435
United Kingdom,2023,0.2105496676888449,1.701992062769141e-06,0.1043524986566362,0.5353559010575241,0.10725649824509345
Germany,2014,0.3129589330118066,1.6994859743300616e-06,0.13108543793659322,0.5100257625164394,0.10708480796013706
Sweden,2006,0.317461985554307,1.751755818916577e-06,0.18715744223535732,0.5632983227340694,0.10697525053308257
Slovenia,2008,0.29735148412287427,8.76772941043674e-07,0.1147501343363783,0.4993063937881709,0.10664683868911647
Russian Federation,2020,0.3054046049775202,3.759132658619264e-07,0.14830736163353037,0.528834201091754,0.10664601634602969
Cyprus,2000,0.29713489403572796,5.019337130842102e-07,0.12536270822138634,0.5097194948384888,0.10658509769384983
Belarus,2009,0.29811455687507754,1.969069487848186e-07,0.16120365394948952,0.5449763092943231,0.10656608520994885
Slovenia,2023,0.2977033068975774,1.0990987868534418e-06,0.0954325631380978,0.4793809789756246,0.10656056340665652
Azerbaijan,2011,0.3006160288330737,1.9368483507743063e-07,0.1429339065018807,0.5246545480750174,0.10640582804035226
Denmark,2017,0.29977424221782906,2.020623307166393e-06,0.15403009134873724,0.5361305781252813,0.1063985318887453
Luxembourg,2023,0.2736090359131094,3.000861899480635e-06,0.13659322944653413,0.5306718071594573,0.10617811956484532
Slovenia,2022,0.2984059675160616,1.0532731696817024e-06,0.10507791509940892,0.4861548993820598,0.10605652024472118
Sweden,2015,0.3056910930400331,2.0675229622405952e-06,0.1969908651262762,0.5742338804114796,0.10601874612252513
Portugal,2003,0.3062444981120138,4.700705886444851e-07,0.16206340677055345,0.5389410344641216,0.10600021038520932
Azerbaijan,2021,0.29467760908590035,1.7005600122325242e-07,0.1595916174099946,0.5422379159385301,0.10599710564229775
Austria,2023,0.2991199284605566,1.964415323604181e-06,0.13874261149919398,0.5185832417532924,0.10588110110453715
Estonia,2008,0.29821118260579493,5.380929891337861e-07,0.14387426114991939,0.5240600284648781,0.1058585407700658
Cyprus,2011,0.33509969612165924,1.1642570862695091e-06,0.21069317571198282,0.5721800853946349,0.10580793367723948
Austria,2012,0.3013194007167947,1.7875570823319986e-06,0.12920472864051585,0.5069450699911723,0.10568090212035193
Denmark,2016,0.30379860711219886,2.0646588611673615e-06,0.15822138635142396,0.5346352712270525,0.10566367001577617
Ireland,2015,0.5130543013065976,1.7922112465760033e-06,0.2635142396560989,0.5352658223287153,0.10565664277080634
Poland,2020,0.3155761088140842,5.484753555242583e-07,0.0820795271359484,0.45221323436683647,0.1055846265652638
Netherlands,2018,0.02191958232348018,1.801519575064013e-06,0.10026867275658248,0.6169131821211739,0.10552176086505383
Saudi Arabia,2016,0.3173681810859667,8.255771343596212e-07,0.1477700161203654,0.5155565964653107,0.10529454696615292
Saudi Arabia,2019,0.29926787298765206,9.866828197290182e-07,0.14873723804406233,0.524888752769921,0.1051575835853468
Poland,2019,0.3145462229422869,5.495493934267209e-07,0.08508866200967222,0.45358243104473306,0.10515365087593759
Sweden,2004,0.3124774851441901,1.4152239428116143e-06,0.1771359484148307,0.5466337579044084,0.10514801802430596
Slovenia,2007,0.29812223438913943,7.743813276755684e-07,0.12675980655561525,0.5029816059235771,0.10505697050317016
Sweden,2021,0.34890148664772086,2.1613222723889997e-06,0.23164965072541643,0.5822869187670022,0.10501868293422545
Lithuania,2019,0.2996083701900562,6.79149966990547e-07,0.165368081676518,0.540490388599636,0.10498563797861273
Austria,2018,0.26961941159236935,1.7481756925750348e-06,0.1298495432563138,0.5197722809735709,0.10494736279053464
Lithuania,2023,0.29998888631753595,8.921674843123053e-07,0.18111230521225147,0.5552092528870233,0.10481872425045012
Russian Federation,2010,0.3377098137656054,3.5156840673943976e-07,0.19631918323481998,0.551516025005855,0.1048105255149709
Germany,2000,0.5341357240618564,9.297588108984979e-07,0.2100214938205266,0.4669861458915091,0.10480696769978759
Estonia,2020,0.2999812913649205,8.259351469937754e-07,0.18420204191295003,0.5579656619885779,0.10475126611919112
Austria,2017,0.3097707587361563,1.607476727352428e-06,0.14672219236969372,0.5151962815500747,0.1046726974480555
Oman,2009,0.297762375002149,7.822576056269611e-07,0.10459430413756045,0.47830003422991674,0.10451777464748899
Cyprus,2018,0.29525047719560077,9.81312630216705e-07,0.2257925846319183,0.6001405228169417,0.10439512601287988
Israel,2011,0.30461271479894575,1.153874719879037e-06,0.18911875335840947,0.5579116147512925,0.10422042069583112
Yemen,2020,0.2964499774384277,0.3378057571907981,0.4796614723267061,0.0078908966436666,0.1041937612026339
Azerbaijan,2010,0.2995304073406745,1.879566329309632e-07,0.14857603439011283,0.518781414956672,0.10399421082569574
Hungary,2023,0.22704789322191415,6.984826492348746e-07,0.10765717356260075,0.5131965337705154,0.10381301060509898
Azerbaijan,2009,0.29909604578230353,1.6683388751586446e-07,0.15153143471252015,0.5209252887023258,0.10378845879313524
Slovak Republic,2023,0.296000852787604,8.101825910909899e-07,0.15421816227834498,0.5247085953123029,0.10369857697684753
Malta,2017,0.3370304433423505,9.480174552403629e-07,0.10483610961848468,0.454735438773488,0.10368338417396335
Azerbaijan,2007,0.3007206610183766,9.200924697763342e-08,0.16738312735088662,0.5354099482948095,0.10367747629524572
Finland,2008,0.31492466693301835,1.790063170771078e-06,0.16843095110155828,0.5289062640748013,0.10358842431953584
Lithuania,2018,0.29756158465000576,6.197198697209472e-07,0.16246641590542718,0.5310321220746931,0.10346960955878862
Estonia,2016,0.29720287031120457,6.472868425508218e-07,0.18221386351423965,0.5507593636838596,0.10342971070846572
Sweden,2020,0.314072286185454,1.9515268687746293e-06,0.22006985491671147,0.5788098798349756,0.1031562093656326
Austria,2013,0.2950771842670258,1.8090378403812514e-06,0.14150994089199354,0.5097375105842507,0.1031541368840742
Austria,2009,0.3100278282359744,1.7560519705264276e-06,0.14161740999462655,0.5017925667032986,0.10303869219131713
Austria,2020,0.28480438582711276,1.7503237683799602e-06,0.13704997313272432,0.5097735420757742,0.10302602753320544
Estonia,2015,0.2956290556949428,6.580272215754483e-07,0.16958624395486296,0.5359504206676634,0.10283606992566516
Azerbaijan,2008,0.3001381838438438,1.3353871253952243e-07,0.15475550779150996,0.5180427693804385,0.10267133747152635
Portugal,2004,0.29869821810117714,5.738942525492076e-07,0.1670875873186459,0.5303295079899831,0.10251849289151144
Sweden,2005,0.31624417930077325,1.6300315233041437e-06,0.20714669532509403,0.5615147639036516,0.1024988466615505
Slovak Republic,2022,0.3009439476262628,7.851217067001948e-07,0.1623589468027942,0.5240600284648781,0.10243500365589642
Poland,2018,0.3154054200941774,5.065878773282151e-07,0.10034927458355722,0.4548075017565353,0.10243244073795203
Denmark,2015,0.29808242775707744,2.1548780449742237e-06,0.16598602901665768,0.5286720593798978,0.10234652628737825
Czechia,2008,0.3047684375914482,6.565951710388314e-07,0.11531434712520151,0.4745527591114632,0.10232485445398268
Sweden,2011,0.30300781291658513,2.0152531176540798e-06,0.20698549167114455,0.5670636135982848,0.1023174133036454
Austria,2010,0.27521175045708207,1.7761006780390636e-06,0.1285061794734014,0.5009818581440179,0.10201719883017052
Austria,2001,0.2992129070472474,9.011178001661607e-07,0.10497044599677591,0.46523861855261506,0.10197537577479265
Denmark,2011,0.3093171017379023,2.2157401927804404e-06,0.20604513702310587,0.5602716774460877,0.101778126128483
United Kingdom,2013,0.34855084448980567,1.526207859399421e-06,0.20429876410531972,0.5388149242437891,0.10175907958060415
Sweden,2013,0.29774177724298184,2.1971235358044213e-06,0.2136485760343901,0.5728106364962976,0.10160768837844758
Sweden,2014,0.29052342257788916,2.1906793083896453e-06,0.21101558301988177,0.5736934080386257,0.1015890026011919
Czechia,2015,0.2979452246669518,6.505089562582098e-07,0.13293927995701235,0.4919019222800728,0.1015873761857854
Belarus,2008,0.2984131662423752,1.9010470873588848e-07,0.17727028479312198,0.5356801844812366,0.10152339161421481
Moldova,2006,0.2965631881962031,4.009741502527215e-08,0.11015583019881783,0.46885978345073587,0.10139712951871144
Slovenia,2019,0.29837829735050275,9.2653669719111e-07,0.1167651800107469,0.4740843497216568,0.10130212694558086
Kazakhstan,2000,0.29762936095475345,3.7949339220346856e-08,0.3398710370768404,0.6971192822526889,0.10121260410531466
Austria,2003,0.3028931524281439,1.0006453124610327e-06,0.12571198280494358,0.4802997820094762,0.10120737540637714
Lithuania,2021,0.298719760021239,7.78677479285419e-07,0.18839333691563676,0.5446700416163727,0.10112770628101074
Austria,2014,0.2979533863142434,1.7997295118932419e-06,0.14975819451907577,0.5063145188895094,0.10110750337026701
Sweden,2012,0.3004131312882873,2.1008181372169373e-06,0.21160666308436324,0.5669194876321905,0.10110492844746279
Ireland,2016,0.3728325959990766,1.8491352554065236e-06,0.22229983879634607,0.5413911758877258,0.1011024515858113
Austria,2005,0.3740802327701442,1.3826447931035808e-06,0.14997313272434176,0.4683373268236438,0.10108155341927139
Denmark,2010,0.2850306317574688,2.18853123258472e-06,0.20542718968296617,0.5681445583439925,0.10104763117356844
United Kingdom,2010,0.36030858918428615,1.489332558081537e-06,0.21020956475013433,0.5350676491253356,0.10100322045974791
Estonia,2006,0.29800108496603467,4.0598632713088053e-07,0.1562332079527136,0.512169636262093,0.10098759715164293
Russian Federation,2006,0.3323657129626397,2.0227713829713183e-07,0.1868619022031166,0.5255193038715836,0.10096815276852653
Latvia,2019,0.29738508809931563,6.236580086966436e-07,0.16689951638903816,0.5227989262615526,0.1009187026134388
Oman,2008,0.2991457714009788,7.529005696263154e-07,0.10859752821063945,0.4634190282306735,0.10087925359438951
Luxembourg,2018,0.3172744839105294,2.8501385805017105e-06,0.14747447608812467,0.4918839065343109,0.10061075954958044
Austria,2002,0.3018581381849892,8.907354337756884e-07,0.1276732939279957,0.4796331994162898,0.10057824028387463
Israel,2008,0.30616732464564766,9.576837963625268e-07,0.20429876410531972,0.5538580719548886,0.10052907287637672
Austria,2000,0.3015983228444702,9.544616826551387e-07,0.12324019344438475,0.47491307402669924,0.10049488563175125
Uzbekistan,2007,0.2969552197397369,2.1480758049252936e-08,0.13138097796883397,0.48525411209397007,0.10047015953937993
Austria,2021,0.314532907912295,1.8996150368222681e-06,0.17084900591080063,0.5145837461941737,0.10020118865542253
Saudi Arabia,2015,0.3001226848138666,9.193764445080257e-07,0.1477700161203654,0.4986938584322699,0.10019749663198982
Hungary,2016,0.36291583244384196,4.6326834859555504e-07,0.134739387426115,0.45421298214639594,0.10018653382261469
Finland,2007,0.3173927838167071,1.6479321550118544e-06,0.1814615797958087,0.5234294773632154,0.10013368186122956
Austria,2015,0.28974901393156216,1.695189822720211e-06,0.15319720580333152,0.5072513376691227,0.09978657536122582
Latvia,2023,0.2979348239004628,8.044543889445224e-07,0.17101020956475013,0.5209613201938493,0.0997841067430606
Slovenia,2018,0.2977900925924946,8.76772941043674e-07,0.13455131649650723,0.48420919883978597,0.09971102411437574
Slovenia,2021,0.2984432264014235,1.009595628314888e-06,0.12477162815690487,0.4740303024843714,0.09969656230344982
Luxembourg,2007,0.3646804391140156,3.0635141104576232e-06,0.10652874798495433,0.4224872538598735,0.09966127684344063
Hungary,2017,0.28445153742759827,4.661324496687888e-07,0.10897367006985491,0.46383339038319493,0.09941733087165266
Russian Federation,2009,0.3313955969105716,3.247174591778736e-07,0.22033852767329393,0.5512097573279046,0.09931396798070888
Latvia,2007,0.2989170936782858,4.006161376185673e-07,0.1599140247178936,0.5068009440250779,0.09926929353733425
Czechia,2007,0.30956331673485227,5.617218229879643e-07,0.1401397098334229,0.4811465220602805,0.09915797497976825
Uzbekistan,2008,0.2968405873002503,2.8999023366491467e-08,0.1286942504030091,0.47583187706055086,0.09911159856104507
Denmark,2014,0.3026223203357909,2.273022214245115e-06,0.18336915636754433,0.5272848469562396,0.09904650666242527
Sweden,2009,0.30490794071393307,1.8698999881874681e-06,0.22168189145620637,0.5637487163781144,0.09890509400576901
Luxembourg,2001,0.3121983672253397,1.6053286515475028e-06,0.04580870499731327,0.38400562091267765,0.09886002256993263
Luxembourg,2014,0.33795226427140057,3.100389411775507e-06,0.1596990865126276,0.4848037184499251,0.09881770300930545
Germany,2010,0.3788186788688606,1.5927982093521052e-06,0.18653949489521762,0.49082097753436493,0.09873896081382022
Hungary,2018,0.23432218664780122,5.305747238165475e-07,0.0969371305749597,0.4732736411623758,0.09869978606962526
Luxembourg,2010,0.3186127545309705,2.7738818894268628e-06,0.1161472326706072,0.45014142360423015,0.09866150058076635
Saudi Arabia,2020,0.2978698047809453,9.122161918249414e-07,0.2031166039763568,0.5467058208874557,0.09850527996841021
Slovak Republic,2019,0.29850130227798377,6.820140680637807e-07,0.15209564750134336,0.495216819500243,0.09847470563461233
Luxembourg,2017,0.31071726744025285,2.7080075647424867e-06,0.14570123589468026,0.4822274668059884,0.09837832693006929
Portugal,2006,0.3091594622033802,6.891743207468651e-07,0.20282106394411606,0.5400940421928765,0.09837088645725048
United Kingdom,2009,0.3102647250544773,1.572391489205315e-06,0.2022299838796346,0.5384726250743149,0.0982757869401284
Yemen,2023,0.2964499774384277,0.3134051611396882,0.4565018807092961,0.016070045219521822,0.09826121121573202
Portugal,2008,0.3038130433848001,8.048124015786767e-07,0.20024180548092424,0.5392833336335957,0.0981900123752151
United Kingdom,2012,0.3411456527759385,1.4907646086181538e-06,0.21896829661472325,0.5387248455149799,0.09806662043994949
Austria,2006,0.30638428838006665,1.4785921790569105e-06,0.1402471789360559,0.47732718395877993,0.09805516913864101
Slovenia,2009,0.29598241371558365,8.735508273362861e-07,0.15470177324019344,0.49678418938151936,0.09801516137523722
Austria,2016,0.26898329774876734,1.6500802308167798e-06,0.16023643202579257,0.5157547696686903,0.09800282234357169
Latvia,2022,0.29748251615448257,7.912079214808165e-07,0.18041375604513704,0.5200605329057596,0.09767800259153352
Oman,2007,0.29951038750609676,6.132756423061714e-07,0.11278882321332616,0.45136649431603215,0.09766687960897204
Israel,2010,0.3030129395662461,1.0804821298774227e-06,0.22514777001612038,0.5618930945646493,0.09765089910739534
Luxembourg,2013,0.341020835031103,3.0431073903108328e-06,0.15972595378828586,0.47671464860287893,0.09750134401972407
Finland,2022,0.3088728802960002,1.952958919311246e-06,0.1778344975819452,0.5108184553299583,0.09748505605866228
Saudi Arabia,2018,0.30795756378104067,9.089940781175535e-07,0.1592960773777539,0.49273064658511523,0.09748312471661541
Luxembourg,2002,0.3061129294013704,1.5165415182772572e-06,0.06773240193444384,0.4017150989965229,0.097408590623312
Russian Federation,2005,0.31118619631241334,1.535874200521585e-07,0.1887157442235357,0.5200245014142361,0.09738044786309144
Uzbekistan,2006,0.2965137809302385,1.5752555902785486e-08,0.15932294465341215,0.49653196894085416,0.09709319082679022
Portugal,2005,0.2995447336924629,6.601752973803736e-07,0.20102095647501342,0.5364188300574703,0.09703437817338635
Slovenia,2006,0.29697873041387335,7.038528387471878e-07,0.1571735626007523,0.4936134181274433,0.09698619607314492
Uzbekistan,2009,0.29690304470650664,3.5443250781267346e-08,0.13272434175174638,0.4690939881456392,0.09696425147105461
Luxembourg,2015,0.3269235041958872,2.62673869678948e-06,0.1799032778076303,0.5008557479236851,0.0968841578121481
Bulgaria,2023,0.30020674988620055,5.055138394257524e-07,0.11335303600214938,0.4463401012484912,0.09661834079480815
Denmark,2013,0.29696752766653756,2.2640718983912597e-06,0.19570123589468028,0.5300592718035563,0.09656949198437816
Portugal,2007,0.3020827267267758,7.410861526992263e-07,0.21131112305212252,0.5424541048876718,0.09643723958286379
Bulgaria,2022,0.3010626962810096,4.514539316684659e-07,0.1119828049435787,0.4431873457401768,0.09634740351438642
Luxembourg,2000,0.3121983672253397,1.6300315233041437e-06,0.06031703385276734,0.38584322698038076,0.0963258903638183
Slovenia,2020,0.296800608042089,9.057719644101655e-07,0.13087049973132725,0.4637793431459095,0.09626228237310756
Poland,2017,0.30836403093532483,4.5181194430262013e-07,0.12807630306286943,0.45505972219720026,0.09623331282637079
Belarus,2007,0.29804819923790027,1.4857524317399947e-07,0.1955937667920473,0.5275911146341902,0.0962043637798402
Uzbekistan,2011,0.29786384789266396,5.728202146467449e-08,0.1305749596990865,0.4625722881798692,0.09618587912643367
Sweden,2010,0.2969145596930774,1.941144502384157e-06,0.22864051585169262,0.5609742915307979,0.09615918167738
Czechia,2014,0.30407155669342095,6.705576637708459e-07,0.16141859215475549,0.49006431621236957,0.0961366357596968
Denmark,2012,0.28063687035922164,2.198555586341038e-06,0.20682428801719505,0.5467778838705027,0.09605550548437689
Luxembourg,2012,0.2834681692851703,3.142992915239859e-06,0.1324556689951639,0.4708234997387716,0.0960219545736962
Uzbekistan,2012,0.2970288083751623,7.303457736745998e-08,0.12815690488984416,0.4589331075359865,0.09585815788403337
Bulgaria,2019,0.29844514640422287,3.322357244951121e-07,0.1109618484685653,0.4410254562487613,0.09585740231432374
Latvia,2018,0.29673622477494654,5.882147579153762e-07,0.19645351961311122,0.527338894193525,0.09585099150095637
United Kingdom,2011,0.3222176740998096,1.4657037242273586e-06,0.21679204728640517,0.534923523159241,0.09584879543641024
Saudi Arabia,2017,0.2972875436577742,7.933559972857417e-07,0.15556152606125737,0.48501990739906675,0.09562082731133795
Estonia,2014,0.29802360141543194,6.701996511366916e-07,0.19484148307361635,0.5226728160412198,0.09536896183488947
Slovenia,2004,0.2970468893428065,5.531295197682631e-07,0.15883933369156367,0.4868394977210081,0.09530499830492942
Oman,2006,0.2978456730726753,5.259205595725427e-07,0.11507254164427727,0.4426468733673229,0.09529969661215644
Lithuania,2020,0.3006883087961986,6.999146997714915e-07,0.22533584094572812,0.5511016628533337,0.09522234521849088
Uzbekistan,2013,0.2969783033797286,8.270091848962381e-08,0.1278882321332617,0.4551498009260092,0.09515018544698162
Lithuania,2017,0.29764202827026,5.431051660119451e-07,0.1873455131649651,0.5142414470246995,0.0951436611515559
Slovak Republic,2018,0.2984749975880268,6.526570320631351e-07,0.17313272434175173,0.4982975120255101,0.09488078362407039
Latvia,2008,0.29769049490246613,4.772308413275694e-07,0.2052391187533584,0.5304736339560775,0.0948161911462111
Slovak Republic,2021,0.2989230964405016,7.33925900016142e-07,0.18253627082213864,0.5068369755166015,0.09475281754589274
Uzbekistan,2010,0.2979095848619119,4.510959190343117e-08,0.14132186996238583,0.4655629019763271,0.0946391874437754
Luxembourg,2009,0.30424382169500314,2.5236310581530657e-06,0.1368619022031166,0.45740176914623365,0.09453361737365282
Yemen,2021,0.2964499774384277,0.3227904255567492,0.488635142396561,0.006071306321725256,0.09452744330725023
Saudi Arabia,2014,0.2977622122892646,1.0124597293881217e-06,0.15521225147770015,0.4745527591114632,0.09364482898554377
Slovenia,2005,0.2972460581468775,6.497929309899013e-07,0.17211176786673832,0.49136144990721886,0.09357486711924935
Oman,2000,0.2963937652578147,2.8318799361598455e-07,0.11367544331004836,0.4330805123678093,0.09352053193133048
Portugal,2019,0.30621128420416105,8.241450838230044e-07,0.1709833422890919,0.48543426955158797,0.09351172594545723
Finland,2019,0.31192653420096195,1.7825449054538394e-06,0.17718968296614723,0.4885149620768551,0.09345860051469049
Finland,2023,0.2960657010935266,1.8999730494564222e-06,0.18944116066630842,0.5081701407029743,0.09335331610321056
Slovenia,2002,0.29808895356709153,3.848635817157818e-07,0.15642127888232132,0.473976255247086,0.09332008306145295
Uzbekistan,2014,0.2970905933232171,8.91451459043997e-08,0.13406770553465877,0.45174482497702984,0.09324452779336888
Uzbekistan,2005,0.29651985533542574,1.2888454829551764e-08,0.18785599140247178,0.5057920622624174,0.09323920614975911
Georgia,2001,0.29642049207682314,2.2196783317561368e-08,0.2971520687802257,0.6150935917992323,0.09323036490987528
Luxembourg,2011,0.3065907843538352,2.8300898729890744e-06,0.13492745835572273,0.4471327940620101,0.09310156062157748
Latvia,2020,0.29721590609371756,6.336823624529616e-07,0.21488447071466954,0.5314284684814526,0.09303070700390961
Oman,2005,0.2977903072892716,4.4500970425369004e-07,0.1216012896292316,0.43744032284216383,0.09294705987636574
Uzbekistan,2022,0.29886329194381595,8.341694375793224e-08,0.11794734013970984,0.43324265407966556,0.09294543369084463
